"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"710","Brady Tkachuk","OTT","L","235","857.73333333333","37","37","23","14","74","58.27","259","14.29","51.79","404","355","319","202","0","57","26","10","8","2","0","9","30","4","28","21","2","338","300","52.98"
"712","Evan Bouchard","EDM","D","245","734.93333333333","13","61","22","39","74","53.62","132","9.85","11.25","301","182","93","3","0","19","10","5","5","0","0","2","23","20","9","10","7","0","0","-"
"303","Jake Guentzel","CAR, PIT, T.B","C, L","225","817.36666666667","33","40","22","18","73","58.87","192","17.19","38.42","323","264","267","161","1","51","10","5","5","0","0","4","20","13","10","37","1","59","65","47.58"
"729","Rasmus Dahlin","BUF","D","232","758.01666666667","17","56","37","19","73","67.59","133","12.78","10.18","267","178","80","10","3","20","16","8","8","0","0","5","17","14","18","18","7","0","0","-"
"99","Victor Hedman","T.B","D","233","706.36666666667","9","63","27","36","72","59.02","109","8.26","10.79","281","176","102","5","1","22","10","5","5","0","0","0","28","9","7","3","8","0","0","-"
"633","Elias Pettersson","VAN","C","226","817.33333333333","26","46","23","23","72","55.38","171","15.20","22.97","367","267","176","43","0","26","6","3","3","0","0","4","26","6","5","25","1","125","97","56.31"
"819","Matt Boldy","MIN","L","238","865.43333333333","24","48","23","25","72","55.81","229","10.48","30.4","462","337","260","70","2","49","8","4","4","0","0","7","27","13","6","42","3","47","44","51.65"
"883","Lucas Raymond","DET","L","238","694.91666666667","19","53","21","32","72","66.06","111","17.12","15.5","206","145","139","30","0","26","8","4","4","0","0","1","15","5","8","37","2","1","4","20.00"
"248","Filip Forsberg","NSH","L","214","708.18333333333","27","44","21","23","71","66.36","210","12.86","25.33","440","304","204","53","3","39","18","9","9","0","0","3","36","7","17","23","1","0","2","0.00"
"255","Shayne Gostisbehere","ARI, CAR, DET","D","226","717.9","11","60","19","41","71","68.27","131","8.40","11.28","291","196","85","10","0","33","12","6","6","0","0","2","22","13","5","4","18","0","0","-"
"11","Evgeni Malkin","PIT","C","232","784.16666666667","21","49","27","22","70","64.81","172","12.21","23.89","349","240","186","55","3","48","20","9","9","0","0","9","51","9","5","19","6","55","42","56.70"
"432","Jack Eichel","VGK","C","207","638.7","18","52","23","29","70","71.43","180","10.00","16.11","286","215","105","25","1","19","6","3","3","0","0","2","20","7","2","22","5","76","76","50.00"
"443","Sebastian Aho","CAR","C","232","750","23","47","28","19","70","58.82","151","15.23","20.61","280","212","162","52","0","21","12","6","6","0","0","5","40","6","6","22","1","397","231","63.22"
"342","Josh Morrissey","WPG","D","239","784.2","7","62","25","37","69","60.53","85","8.24","9.18","249","145","75","8","1","13","2","1","1","0","0","0","13","10","9","9","16","0","0","-"
"638","Robert Thomas","STL","C","225","652.95","16","52","30","22","68","75.56","95","16.84","11.43","198","139","91","20","0","12","10","5","5","0","0","1","36","5","1","25","0","309","250","55.28"
"27","Brad Marchand","BOS, FLA","L","226","748.8","20","47","25","22","67","65.05","152","13.16","22.87","275","209","160","55","4","25","16","8","8","0","0","5","64","6","9","34","0","15","13","53.57"
"54","Patrick Kane","CHI, DET, NYR","R","195","618.48333333333","18","49","27","22","67","64.42","158","11.39","17.18","277","212","129","26","0","17","8","4","4","0","0","0","29","4","2","5","0","3","4","42.86"
"572","Tage Thompson","BUF","C, R","225","677.05","36","30","14","16","66","64.08","197","18.27","18.97","363","266","132","27","2","12","4","2","2","0","0","1","18","7","5","29","1","73","80","47.71"
"19","Anze Kopitar","L.A","C","244","722.21666666667","20","45","27","18","65","60.75","77","25.97","12.74","136","108","89","45","0","13","0","0","0","0","0","1","23","4","5","13","0","464","285","61.95"
"209","Mark Scheifele","WPG","C","237","757.78333333333","29","36","23","13","65","55.56","141","20.57","23.87","235","201","175","73","1","19","8","4","4","0","0","9","24","6","7","36","2","296","302","49.50"
"381","Adrian Kempe","L.A","C, R","240","701.45","23","42","25","17","65","61.90","155","14.84","20.17","329","241","142","33","0","26","10","4","4","0","0","2","20","2","17","17","2","4","7","36.36"
"627","Nico Hischier","N.J","C","227","700.86666666667","27","38","26","12","65","52.00","168","16.07","32.99","275","227","220","134","1","37","6","3","3","0","0","4","18","3","7","20","0","476","317","60.03"
"104","Nazem Kadri","CGY","C","246","730.13333333333","30","33","17","16","63","64.29","176","17.05","28.7","317","248","215","98","1","34","16","7","7","0","0","4","31","6","7","37","2","286","228","55.64"
"42","Jamie Benn","DAL","L","244","615.71666666667","21","41","23","18","62","60.19","125","16.80","23.93","209","173","161","92","0","22","30","13","13","0","0","2","21","8","11","22","1","285","218","56.66"
"646","Miro Heiskanen","DAL","D","200","672.98333333333","4","58","32","26","62","58.49","98","4.08","8.24","271","142","87","7","2","31","2","1","1","0","0","2","14","17","5","5","9","0","0","-"
"35","Claude Giroux","OTT","R","245","664.7","14","47","29","18","61","69.32","88","15.91","11.78","189","133","89","26","1","18","10","5","5","0","0","3","28","4","9","8","1","314","172","64.61"
"387","Brandon Montour","FLA, SEA","D","227","794.13333333333","9","52","19","33","61","52.14","125","7.20","10.85","269","180","80","16","2","20","18","9","9","0","0","3","16","8","11","7","13","0","0","-"
"452","Brock Boeser","VAN","R","230","761.56666666667","31","30","14","16","61","50.83","164","18.90","33.92","307","241","235","125","2","36","8","4","4","0","0","1","14","4","8","13","3","8","10","44.44"
"558","Jordan Kyrou","STL","C, R","243","659.33333333333","26","35","20","15","61","69.32","137","18.98","17.69","303","208","180","36","0","17","6","3","3","0","0","1","14","6","2","29","1","0","1","0.00"
"896","Jake Sanderson","OTT","D","236","705.68333333333","10","51","21","30","61","62.24","117","8.55","8.41","245","158","71","10","2","18","2","1","1","0","0","1","27","13","0","13","16","0","0","-"
"455","Roope Hintz","DAL","C","229","635.11666666667","24","36","18","18","60","51.28","123","19.51","23.03","213","175","166","90","1","26","10","5","5","0","0","1","23","3","6","24","1","76","68","52.78"
"73","Erik Karlsson","PIT, S.J","D","246","764.21666666667","9","50","25","25","59","59.00","123","7.32","10.67","310","177","93","8","2","32","14","7","7","0","0","0","30","15","4","16","5","0","0","-"
"139","Tyler Toffoli","CGY, N.J, S.J, WPG","C, R","239","733","27","31","15","16","58","54.21","171","15.79","29.08","316","236","210","92","1","25","4","2","2","0","0","3","16","5","12","29","2","4","7","36.36"
"157","Zach Hyman","EDM","L","232","766.78333333333","36","22","13","9","58","35.58","167","21.56","40.45","243","226","235","201","1","41","24","12","12","0","0","6","16","3","7","25","1","0","0","-"
"376","Nick Schmaltz","ARI, UTA","C","224","711.51666666667","25","33","15","18","58","54.72","116","21.55","21.64","203","165","169","69","0","19","6","3","3","0","0","2","20","4","5","18","5","105","107","49.53"
"205","Jonathan Huberdeau","CGY","C, L","241","679.91666666667","18","39","24","15","57","59.38","104","17.31","16.02","190","148","118","50","2","11","6","3","3","0","0","3","32","7","5","16","2","3","0","100.00"
"568","Mikhail Sergachev","T.B, UTA","D","190","517.3","6","51","25","26","57","61.29","54","11.11","4.24","139","81","38","2","0","11","6","3","3","0","0","1","13","12","8","4","10","0","0","-"
"100","Matt Duchene","DAL, NSH","C","233","583.65","19","37","19","18","56","69.14","105","18.10","15.3","214","151","114","43","0","22","10","5","5","0","0","1","28","4","3","12","0","106","95","52.74"
"223","Jonathan Marchessault","NSH, VGK","C, R","236","714.3","21","35","15","20","56","57.14","190","11.05","23.93","341","247","196","53","0","34","16","8","8","0","0","4","22","1","20","28","1","3","7","30.00"
"244","Tomas Hertl","S.J, VGK","C","206","592.88333333333","26","30","13","17","56","56.57","123","21.14","26.74","201","174","172","114","0","26","18","5","4","0","1","0","12","3","2","16","1","355","232","60.48"
"812","Moritz Seider","DET","D","246","682.38333333333","8","48","22","26","56","53.33","100","8.00","7.73","214","150","68","2","0","14","16","8","8","0","0","3","10","8","28","7","20","0","0","-"
"379","Jared McCann","SEA","L","241","626.55","20","35","18","17","55","72.37","154","12.99","16.25","305","218","122","31","0","25","4","2","2","0","0","0","15","5","2","21","1","25","50","33.33"
"739","Noah Dobson","NYI","D","228","705.95","7","48","28","20","55","68.75","128","5.47","10.42","304","189","74","7","3","25","6","3","3","0","0","1","25","13","5","9","11","0","0","-"
"164","Mikael Granlund","DAL, NSH, PIT, S.J","C","231","649.31666666667","7","47","28","19","54","65.85","90","7.78","12.5","188","133","97","39","3","14","8","4","4","0","0","1","25","3","10","25","2","63","60","51.22"
"474","Joel Eriksson Ek","MIN","C","201","704.8","29","25","12","13","54","46.55","189","15.34","43.91","269","250","249","204","1","47","20","10","10","0","0","9","11","5","29","35","2","444","333","57.14"
"66","Drew Doughty","L.A","D","193","596.56666666667","11","42","13","29","53","60.92","96","11.46","8.78","194","127","63","7","0","15","8","4","4","0","0","0","5","4","16","10","11","0","0","-"
"109","Chris Kreider","NYR","L","229","758.88333333333","32","21","15","6","53","41.09","181","17.68","43.09","287","270","268","219","2","39","14","7","7","0","0","1","17","4","15","17","1","6","8","42.86"
"185","Vincent Trocheck","NYR","C","246","755.43333333333","25","28","15","13","53","44.17","170","14.71","35.04","319","260","270","135","0","39","12","6","6","0","0","2","27","9","11","33","0","492","295","62.52"
"437","Timo Meier","N.J, S.J","R","227","540.36666666667","34","19","13","6","53","63.86","145","23.45","21.09","260","208","155","66","1","25","2","1","1","0","0","0","16","7","8","23","1","20","20","50.00"
"245","Teuvo Teravainen","CAR, CHI","C, L","226","525.08333333333","21","31","15","16","52","63.41","97","21.65","12.49","176","136","72","25","0","15","4","2","2","0","0","3","18","6","0","19","0","34","40","45.95"
"211","Dougie Hamilton","N.J","D","166","471.81666666667","17","34","17","17","51","60.00","110","15.45","9.82","234","149","104","4","1","24","8","4","4","0","0","0","12","4","4","4","5","0","0","-"
"230","Morgan Rielly","TOR","D","219","538.46666666667","3","48","21","27","51","52.04","55","5.45","5.73","132","86","59","8","0","16","8","4","4","0","0","1","13","2","8","6","14","0","0","-"
"302","Pavel Buchnevich","STL","L","219","610.08333333333","18","33","18","15","51","59.30","92","19.57","15.97","178","141","136","58","3","13","11","4","3","1","0","4","25","3","7","14","0","13","12","52.00"
"723","Andrei Svechnikov","CAR","R","195","582.55","20","31","14","17","51","54.26","123","16.26","20.98","258","207","158","59","2","25","26","13","13","0","0","3","30","5","8","25","1","0","0","-"
"1061","Andrei Kuzmenko","CGY, L.A, PHI, VAN","L","219","651.6","26","25","13","12","51","49.51","98","26.53","21.39","184","151","149","97","0","22","4","2","2","0","0","2","13","1","2","18","1","0","1","0.00"
"95","Ryan O'Reilly","NSH, STL, TOR","C","214","599.43333333333","24","26","11","15","50","54.35","103","23.30","22.54","171","147","152","94","0","18","10","5","5","0","0","2","14","3","7","22","3","325","243","57.22"
"306","Carter Verhaeghe","FLA","C","238","631.13333333333","20","30","16","14","50","52.63","151","13.25","19.39","298","200","183","51","1","30","12","6","6","0","0","2","21","0","7","29","6","11","10","52.38"
"1067","Connor Bedard","CHI","C","150","443.81666666667","15","35","20","15","50","69.44","98","15.31","11.69","199","148","114","21","0","10","4","2","2","0","0","5","21","10","1","17","0","18","27","40.00"
"8","Joe Pavelski","DAL","C","164","472.28333333333","24","24","10","14","48","53.33","121","19.83","23.76","193","165","170","108","1","28","8","4","4","0","0","2","10","6","5","10","4","98","82","54.44"
"172","Mark Stone","VGK","R","165","498.4","12","36","25","11","48","56.47","75","16.00","15.42","123","105","110","73","1","11","12","6","6","0","0","4","14","5","5","21","2","0","1","0.00"
"240","Mike Matheson","MTL","D","210","612.93333333333","6","42","23","19","48","70.59","100","6.00","7.66","213","136","67","2","0","18","18","9","9","0","0","4","9","14","7","13","10","0","0","-"
"403","Michael Bunting","CAR, NSH, PIT, TOR","L","239","534.18333333333","25","23","15","8","48","58.54","114","21.93","22.96","208","162","159","95","2","32","10","5","5","0","0","5","17","5","6","18","0","3","4","42.86"
"453","Mathew Barzal","NYI","C","168","534.53333333333","10","38","15","23","48","72.73","92","10.87","9.76","164","121","91","15","0","15","16","8","8","0","0","2","42","6","5","13","4","5","4","55.56"
"634","Gabriel Vilardi","L.A, WPG","C, R","181","544.4","26","22","12","10","48","55.81","103","25.24","21.43","164","144","154","107","0","18","6","3","3","0","0","5","16","4","3","33","0","43","43","50.00"
"810","Cole Caufield","MTL","R","210","699.75","26","22","8","14","48","51.61","159","16.35","24.64","293","239","163","45","1","20","4","2","2","0","0","3","21","3","2","25","3","0","0","-"
"967","Dylan Guenther","ARI, UTA","R","148","430.96666666667","25","23","12","11","48","68.57","103","24.27","12.33","190","149","105","16","1","10","6","2","2","0","0","0","13","2","4","19","1","1","3","25.00"
"75","John Carlson","WSH","D","201","670.91666666667","10","37","18","19","47","52.22","106","9.43","12.86","239","169","89","12","0","29","12","6","6","0","0","0","26","13","11","9","9","0","0","-"
"307","Oliver Bjorkstrand","SEA, T.B","R","242","565.93333333333","18","29","13","16","47","62.67","112","16.07","17.31","233","179","136","43","1","20","6","3","3","0","0","2","6","9","3","26","2","2","6","25.00"
"335","Elias Lindholm","BOS, CGY, VAN","C","237","689.48333333333","18","29","15","14","47","63.51","133","13.53","27.14","224","188","172","91","2","29","6","3","3","0","0","0","11","7","15","18","2","298","216","57.98"
"339","Bo Horvat","NYI, VAN","C","241","754.4","25","22","12","10","47","48.45","160","15.63","24.49","292","220","227","79","1","36","9","3","2","1","0","1","18","5","5","22","0","482","304","61.32"
"5","Brent Burns","CAR","D","246","601.91666666667","8","38","17","21","46","62.16","117","6.84","9.53","239","164","61","4","2","15","4","2","2","0","0","1","19","10","1","4","9","0","0","-"
"221","Rickard Rakell","PIT","R","233","651.68333333333","24","22","12","10","46","51.11","144","16.67","30.82","276","212","200","121","1","36","12","6","6","0","0","3","17","6","18","30","2","6","3","66.67"
"254","Chandler Stephenson","SEA, VGK","C","234","616.3","11","35","13","22","46","59.74","68","16.18","11.38","112","92","77","39","2","10","6","3","3","0","0","5","13","6","6","31","2","329","200","62.19"
"565","Pierre-Luc Dubois","L.A, WPG, WSH","C, L","237","610.31666666667","22","24","13","11","46","58.23","133","16.54","26.78","217","182","155","94","0","26","25","11","10","1","0","5","13","4","10","33","1","118","114","50.86"
"53","David Perron","DET, OTT","L","201","589.25","17","28","14","14","45","51.72","134","12.69","17.06","255","193","140","26","1","16","9","3","2","1","0","1","13","5","11","15","1","1","10","9.09"
"340","Valeri Nichushkin","COL","R","150","529.08333333333","31","14","3","11","45","51.14","104","29.81","22.74","154","142","143","111","1","16","6","3","3","0","0","1","9","3","6","17","0","0","2","0.00"
"889","Seth Jarvis","CAR","C","236","653.41666666667","20","24","17","7","44","46.32","125","16.00","26.04","227","190","172","101","2","21","14","7","7","0","0","1","11","9","22","40","1","47","60","43.93"
"146","Brock Nelson","COL, NYI","C","244","667.18333333333","18","25","14","11","43","53.09","153","11.76","20.15","290","213","165","37","3","13","8","4","4","0","0","3","20","7","5","18","5","129","104","55.36"
"315","Shea Theodore","VGK","D","169","460.46666666667","6","37","18","19","43","68.25","62","9.68","4.52","153","91","42","5","0","10","0","0","0","0","0","1","10","2","3","7","9","0","0","-"
"433","Vince Dunn","SEA","D","202","551.51666666667","6","37","17","20","43","62.32","65","9.23","5.21","170","100","53","3","0","15","6","3","3","0","0","2","11","11","6","5","7","0","0","-"
"476","Jake DeBrusk","BOS, VAN","L","226","532.01666666667","22","21","15","6","43","55.13","126","17.46","26.99","197","174","165","124","0","26","12","6","6","0","0","1","15","4","9","30","1","2","9","18.18"
"182","Johnny Gaudreau","CBJ","L","161","490.83333333333","4","38","22","16","42","77.78","85","4.71","11.05","177","123","81","20","1","15","8","4","4","0","0","1","19","4","1","4","2","0","0","-"
"374","Alex Tuch","BUF","R","231","638.05","13","29","15","14","42","46.67","90","14.44","18.28","155","137","119","69","1","13","10","5","5","0","0","2","14","8","5","12","5","13","29","30.95"
"979","Wyatt Johnston","DAL","C","246","530.65","17","25","16","9","42","64.62","108","15.74","21.9","201","153","155","87","1","27","6","3","3","0","0","2","18","3","5","15","0","55","46","54.46"
"218","Stefan Noesen","CAR, N.J","R","237","516.53333333333","21","20","10","10","41","48.81","111","18.92","31.27","185","167","161","131","1","28","16","8","8","0","0","3","22","1","17","11","3","35","42","45.45"
"367","Nikolaj Ehlers","WPG","L","196","484.6","9","32","21","11","41","70.69","92","9.78","13.31","212","145","92","30","1","20","2","1","1","0","0","4","13","4","4","16","2","0","3","0.00"
"449","Travis Konecny","PHI","R","218","633.8","17","24","16","8","41","66.13","105","16.19","18.59","236","178","131","40","0","23","18","9","9","0","0","6","14","4","6","26","3","13","17","43.33"
"965","Luke Hughes","N.J","D","155","401.01666666667","4","37","15","22","41","67.21","54","7.41","4.14","175","77","61","5","1","13","2","1","1","0","0","0","24","6","3","18","2","0","0","-"
"138","Jason Zucker","ARI, BUF, NSH, PIT","L","220","445.83333333333","18","22","11","11","40","72.73","75","24.00","15.18","132","116","94","54","0","13","12","6","6","0","0","2","19","2","12","23","0","30","39","43.48"
"151","Cam Fowler","ANA, STL","D","231","507.58333333333","8","32","15","17","40","64.52","77","10.39","4.72","174","96","50","4","0","11","2","1","1","0","0","0","14","4","1","3","10","0","0","-"
"333","Jonathan Drouin","COL, MTL","L","180","542.36666666667","8","32","16","16","40","45.98","44","18.18","6.87","80","61","50","18","0","5","10","5","5","0","0","0","13","5","1","10","2","21","25","45.65"
"334","Seth Jones","CHI, FLA","D","202","607.85","10","30","14","16","40","48.78","115","8.70","9.49","240","160","83","11","1","22","14","6","6","0","0","2","27","7","12","10","10","0","0","-"
"752","Kirill Marchenko","CBJ","R","216","550.43333333333","18","22","16","6","40","53.33","117","15.38","17.67","232","170","143","38","2","20","8","4","4","0","0","0","22","3","14","20","0","5","10","33.33"
"804","Dylan Cozens","BUF, OTT","C","242","597.48333333333","12","28","12","16","40","53.33","112","10.71","14.78","202","149","118","34","1","18","10","5","5","0","0","2","17","2","7","21","0","236","242","49.37"
"113","Tyson Barrie","CGY, EDM, NSH","D","139","399.91666666667","4","35","19","16","39","52.00","58","6.90","4.59","138","82","31","3","1","12","18","9","9","0","0","1","8","7","2","8","8","0","0","-"
"292","MacKenzie Weegar","CGY","D","244","466.78333333333","7","32","17","15","39","63.93","75","9.33","5.42","184","105","65","5","2","14","12","6","6","0","0","1","25","9","17","6","4","0","0","-"
"336","Sean Monahan","CBJ, MTL, WPG","C","162","490.16666666667","17","22","12","10","39","50.00","86","19.77","17.36","131","112","115","65","1","16","6","3","3","0","0","0","8","7","3","7","0","255","199","56.17"
"462","Zach Werenski","CBJ","D","164","448.83333333333","7","32","9","23","39","75.00","84","8.33","5.9","196","114","69","3","0","10","10","5","5","0","0","0","5","6","2","8","3","0","0","-"
"537","Jakob Chychrun","ARI, OTT, WSH","D","204","520.11666666667","16","23","13","10","39","60.00","123","13.01","13.23","244","180","103","17","1","15","22","11","11","0","0","3","12","8","9","12","8","0","0","-"
"24","Kris Letang","PIT","D","220","534.11666666667","10","28","13","15","38","59.38","70","14.29","7.06","165","98","65","12","1","20","4","2","2","0","0","2","28","8","10","9","8","0","0","-"
"166","Bryan Rust","PIT","R","214","520.31666666667","10","28","16","12","38","63.33","89","11.24","17.58","176","143","124","70","2","21","0","0","0","0","0","0","23","7","9","21","2","0","1","0.00"
"426","Rasmus Andersson","CGY","D","238","580.35","4","34","13","21","38","59.38","88","4.55","6.8","192","124","45","1","0","24","12","6","6","0","0","2","12","12","7","13","14","0","0","-"
"625","Casey Mittelstadt","BOS, BUF, COL","C","243","550.28333333333","10","28","12","16","38","51.35","70","14.29","12.37","112","94","79","43","0","9","16","7","7","0","0","2","25","2","4","21","3","179","197","47.61"
"326","Artturi Lehkonen","COL","L","178","515.65","16","21","5","16","37","50.00","83","19.28","17.16","143","124","124","74","0","18","6","3","3","0","0","4","8","1","11","13","3","0","0","-"
"533","Patrik Laine","CBJ, MTL","L","125","389.91666666667","24","13","8","5","37","75.51","141","17.02","12.35","253","194","60","5","2","17","4","2","2","0","0","0","14","2","2","5","2","15","17","46.88"
"328","Tyler Bertuzzi","BOS, CHI, DET, TOR","L","212","476.3","19","17","9","8","36","43.90","75","25.33","17.14","133","117","103","76","0","14","7","2","1","1","0","2","15","9","7","15","1","2","5","28.57"
"498","Troy Terry","ANA","R","223","600.75","13","23","12","11","36","64.29","117","11.11","20.11","223","178","144","63","0","19","16","7","7","0","0","4","16","4","3","23","1","0","1","0.00"
"525","Charlie McAvoy","BOS","D","191","588.7","5","31","13","18","36","59.02","67","7.46","6.49","160","99","70","6","1","16","16","8","8","0","0","4","20","7","7","24","8","0","0","-"
"156","Jeff Skinner","BUF, EDM","C, L","225","536.18333333333","16","19","12","7","35","48.61","126","12.70","20.82","205","166","134","64","2","24","20","6","5","0","1","2","14","6","3","16","0","47","50","48.45"
"468","Thomas Chabot","OTT","D","199","549.23333333333","7","28","10","18","35","47.95","70","10.00","6.05","164","101","44","1","2","13","6","3","3","0","0","2","16","7","5","11","8","0","0","-"
"94","Kyle Palmieri","NYI","C","219","545.35","18","16","7","9","34","53.97","120","15.00","23.14","204","169","138","77","0","24","8","4","4","0","0","1","14","1","9","29","0","3","0","100.00"
"102","Brayden Schenn","STL","C","246","569.1","12","22","12","10","34","53.13","107","11.21","18.97","228","172","142","52","2","14","9","3","2","1","0","4","17","6","14","20","1","192","157","55.01"
"361","Aaron Ekblad","FLA","D","178","457.51666666667","9","25","14","11","34","46.58","108","8.33","12.17","207","149","80","20","0","27","4","2","2","0","0","0","16","1","14","7","5","0","0","-"
"400","Viktor Arvidsson","EDM, L.A","L, R","162","305.73333333333","12","22","15","7","34","64.15","63","19.05","10.04","103","83","62","31","0","10","4","2","2","0","0","1","10","2","2","24","0","6","10","37.50"
"424","Frank Vatrano","ANA","R","244","542.8","21","13","5","8","34","73.91","152","13.82","17.44","259","195","113","39","1","18","20","6","5","0","1","4","10","5","6","16","1","0","3","0.00"
"575","Filip Hronek","DET, VAN","D","206","403.53333333333","6","28","11","17","34","68.00","55","10.91","5.79","146","92","39","4","0","12","2","1","1","0","0","1","8","3","10","3","3","0","0","-"
"694","Sean Durzi","ARI, L.A, UTA","D","178","440.31666666667","5","29","9","20","34","49.28","56","8.93","4.72","158","84","60","1","0","14","25","7","5","1","1","2","15","2","6","9","4","0","0","-"
"982","Mason McTavish","ANA","C","220","541.65","17","17","6","11","34","65.38","139","12.23","22.14","256","210","140","52","4","21","14","7","7","0","0","2","13","1","2","17","1","155","148","51.16"
"319","J.T. Compher","COL, DET","L","235","531.91666666667","15","18","12","6","33","41.77","81","18.52","17.11","124","108","113","72","1","20","0","0","0","0","0","2","14","0","3","23","1","144","155","48.16"
"494","Conor Garland","VAN","R","244","500.85","10","23","10","13","33","50.00","62","16.13","11.8","131","96","81","40","1","13","2","1","1","0","0","0","17","4","4","31","2","1","7","12.50"
"962","William Eklund","S.J","L","165","453.76666666667","14","19","12","7","33","57.89","68","20.59","14.58","165","119","109","44","0","11","8","4","4","0","0","1","16","0","3","21","3","11","11","50.00"
"1013","Logan Cooley","ARI, UTA","C","157","344.46666666667","10","23","11","12","33","67.35","50","20.00","7.8","99","75","49","24","0","5","6","3","3","0","0","2","15","0","1","16","3","67","77","46.53"
"74","Jordan Eberle","SEA","R","202","511.16666666667","10","22","15","7","32","55.17","54","18.52","12.99","112","86","87","66","1","10","2","1","1","0","0","0","8","5","8","9","0","12","17","41.38"
"243","Tom Wilson","WSH","R","188","448.28333333333","20","12","4","8","32","49.23","91","21.98","21.89","159","136","147","97","1","24","25","7","5","1","1","5","14","2","38","28","1","2","4","33.33"
"274","Erik Gustafsson","DET, NYR, TOR, WSH","D","206","354.21666666667","1","31","18","13","32","59.26","35","2.86","2.67","92","54","24","1","0","12","0","0","0","0","0","0","10","4","4","7","6","0","0","-"
"364","Sam Bennett","FLA","C","208","449.68333333333","16","16","10","6","32","52.46","119","13.45","18.04","212","159","142","68","3","20","29","9","7","1","1","3","18","4","12","23","0","88","97","47.57"
"586","Brandon Hagel","T.B","L","245","508.28333333333","9","23","13","10","32","40.00","60","15.00","10.71","106","75","78","41","1","14","14","7","7","0","0","1","16","5","11","36","1","6","6","50.00"
"960","Matty Beniers","SEA","C","239","580.83333333333","15","17","9","8","32","60.38","78","19.23","13.35","173","127","97","41","1","12","6","3","3","0","0","6","17","9","3","28","0","127","151","45.68"
"152","Vladimir Tarasenko","DET, FLA, NYR, OTT, STL","R","225","466.88333333333","7","24","12","12","31","60.78","114","6.14","13.67","220","155","103","29","0","22","0","0","0","0","0","1","13","2","4","11","3","0","0","-"
"313","Andre Burakovsky","SEA","L","177","365.41666666667","9","22","11","11","31","63.27","59","15.25","7.57","137","96","69","16","1","9","0","0","0","0","0","2","11","3","1","12","1","0","1","0.00"
"425","Noah Hanifin","CGY, VGK","D","241","420.2","8","23","14","9","31","64.58","80","10.00","6.09","184","114","43","4","1","18","6","3","3","0","0","1","11","13","1","9","11","0","0","-"
"641","Morgan Frost","CGY, PHI","C","233","568.05","6","25","13","12","31","60.78","79","7.59","13.24","163","117","98","50","0","20","10","5","5","0","0","3","24","2","3","15","3","213","189","52.99"
"917","Cole Perfetti","WPG","C","204","382.55","11","20","12","8","31","59.62","71","15.49","10.55","119","96","87","38","1","11","2","1","1","0","0","0","11","4","3","20","0","15","18","45.45"
"93","Marcus Johansson","MIN, WSH","L","230","462.46666666667","7","23","11","12","30","57.69","60","11.67","9.72","99","76","73","42","0","15","2","1","1","0","0","2","12","8","12","27","1","4","13","23.53"
"201","William Karlsson","VGK","C","205","393.65","9","21","14","7","30","65.22","76","11.84","14.39","129","107","97","56","0","13","2","1","1","0","0","1","13","7","6","21","2","187","127","59.55"
"219","Phillip Danault","L.A","C","240","425.85","7","23","10","13","30","58.82","43","16.28","6.16","85","62","53","21","0","9","16","4","3","0","1","1","14","5","5","14","0","180","116","60.81"
"430","Pavel Zacha","BOS","C","242","571.61666666667","11","19","14","5","30","47.62","105","10.48","17.25","180","147","134","66","1","14","4","2","2","0","0","1","18","3","10","18","1","192","123","60.95"
"925","JJ Peterka","BUF","R","236","492.71666666667","11","19","5","14","30","57.69","82","13.41","9.7","160","119","71","14","3","8","4","2","2","0","0","5","15","3","2","15","1","0","0","-"
"145","Justin Faulk","STL","D","220","463.51666666667","4","25","12","13","29","52.73","70","5.71","7.32","155","102","60","9","0","12","8","4","4","0","0","0","10","7","4","8","6","0","0","-"
"235","Brady Skjei","CAR, NSH","D","243","278.76666666667","7","22","12","10","29","67.44","41","17.07","3.08","89","57","24","1","1","5","6","3","3","0","0","1","8","2","2","1","3","0","0","-"
"375","Tony DeAngelo","CAR, NYI, PHI","D","136","405.06666666667","6","23","8","15","29","67.44","63","9.52","4.57","124","76","44","5","1","10","2","1","1","0","0","2","13","8","3","6","2","0","0","-"
"448","Tommy Novak","NSH, PIT","C","176","345.4","12","17","10","7","29","65.91","67","17.91","8.69","116","88","72","20","0","13","6","3","3","0","0","1","7","2","3","23","0","42","35","54.55"
"85","Gustav Nyquist","CBJ, MIN, NSH","C, L, R","211","461.36666666667","7","21","13","8","28","54.90","45","15.56","8.63","93","68","64","28","0","8","4","2","2","0","0","7","19","3","3","16","2","6","4","60.00"
"126","Anders Lee","NYI","L","245","592.91666666667","16","12","7","5","28","50.91","122","13.11","29.56","182","172","163","142","0","28","27","12","11","1","0","3","13","2","15","20","2","9","5","64.29"
"150","Kevin Hayes","PHI, PIT, STL","C, R","224","451.55","10","18","5","13","28","63.64","67","14.93","9.95","142","102","60","27","3","12","0","0","0","0","0","0","13","4","3","5","0","120","100","54.55"
