"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"879","Drew Helleson","ANA","D","59","956.61666666667","5","9","6","3","14","34.15","67","7.46","2.49","157","97","47","8","11","9","49","19","17","1","1","7","47","17","101","99","74","0","0","-"
"1043","Aatu Raty","NYI, VAN","C","48","477.38333333333","9","5","3","2","14","73.68","50","18.00","4.75","87","66","48","23","4","9","18","9","9","0","0","5","13","6","99","33","12","236","180","56.73"
"1104","Conor Geekie","T.B","C","52","640.91666666667","8","6","4","2","14","53.85","60","13.33","6.99","125","91","68","33","2","16","16","8","8","0","0","12","29","8","97","80","25","73","99","42.44"
"210","Brett Ritchie","ARI, CGY","R","50","502.51666666667","8","5","2","3","13","65.00","68","11.76","5.57","111","89","53","22","1","4","25","11","10","1","0","12","18","10","77","63","7","2","2","50.00"
"381","Haydn Fleury","T.B, WPG","D","92","1379.1333333333","1","12","6","6","13","36.11","96","1.04","4.53","236","148","64","10","9","21","40","12","10","0","2","11","60","8","109","184","101","0","0","-"
"415","Fredrik Olofsson","COL, DAL","L","85","841.95","4","9","7","2","13","56.52","79","5.06","8.47","127","98","74","42","7","11","10","5","5","0","0","9","8","24","77","121","37","162","247","39.61"
"466","Oliver Kylington","ANA, CGY, COL","D","52","802.78333333333","4","9","5","4","13","44.83","48","8.33","2.54","136","80","43","6","4","9","20","10","10","0","0","0","38","18","27","67","69","0","0","-"
"701","Nick DeSimone","CGY, N.J, UTA","D","58","815","3","10","3","7","13","40.63","56","5.36","2.27","125","80","36","3","4","17","6","3","3","0","0","2","39","10","45","92","57","0","0","-"
"810","Tyler Tucker","STL","D","90","1258.3166666667","5","8","2","6","13","27.08","71","7.04","2.19","193","100","48","4","7","23","128","39","24","14","1","26","43","24","195","156","92","0","0","-"
"957","Tyler Kleven","OTT","D","96","1374.15","4","9","5","4","13","30.95","96","4.17","3.44","226","141","47","3","6","10","31","14","13","1","0","13","77","35","121","218","112","0","0","-"
"969","Sam Colangelo","ANA","R","35","437.23333333333","11","2","2","0","13","50.00","48","22.92","6.54","98","76","57","26","5","7","4","2","2","0","0","2","18","3","70","39","19","4","11","26.67"
"976","Thomas Bordeleau","S.J","C","36","538.15","6","7","4","3","13","54.17","58","10.34","7.07","113","90","70","32","3","15","18","9","9","0","0","8","11","16","16","30","19","69","65","51.49"
"1108","David Jiricek","CBJ, MIN","D","59","845.38333333333","2","11","6","5","13","48.15","52","3.85","2.16","126","81","29","6","3","9","30","15","15","0","0","6","37","14","44","85","55","0","0","-"
"1120","Denton Mateychuk","CBJ","D","45","811.58333333333","4","9","7","2","13","33.33","44","9.09","2.57","111","72","29","5","2","5","20","9","9","0","0","5","35","19","26","114","63","0","0","-"
"1200","Collin Graf","S.J","R","40","639.53333333333","5","8","4","4","13","52.00","47","10.64","4.89","78","66","51","24","2","4","8","4","4","0","0","4","16","12","25","26","22","4","8","33.33"
"189","Josh Archibald","PIT","R","62","618.56666666667","6","6","2","4","12","54.55","71","8.45","7.63","112","95","67","40","9","10","43","16","14","1","1","24","5","14","195","72","25","1","3","25.00"
"931","Marc Del Gaizo","NSH","D","55","918.75","2","10","4","6","12","32.43","84","2.38","4.44","184","116","59","11","4","17","23","10","9","1","0","4","42","23","91","86","63","0","0","-"
"1000","Isaak Phillips","CHI","D","52","846.46666666667","2","10","5","5","12","52.17","50","4.00","2.55","126","83","28","9","2","10","27","7","5","1","1","5","31","25","86","73","46","0","0","-"
"15","Alexander Edler","L.A","D","64","945.56666666667","2","9","5","4","11","25.58","56","3.57","1.43","154","90","32","2","6","11","34","17","17","0","0","5","27","6","106","104","18","0","0","-"
"84","Derek Stepan","CAR","C","73","662.88333333333","5","6","5","1","11","47.83","98","5.10","9.1","178","144","92","47","11","20","8","4","4","0","0","5","10","24","29","52","17","229","193","54.27"
"86","Michael Stone","CGY","D","48","639.03333333333","6","5","3","2","11","35.48","92","6.52","2.82","208","131","37","2","3","14","35","16","15","1","0","7","15","6","54","54","55","0","0","-"
"214","Scott Harrington","ANA, S.J","D","45","739.71666666667","4","7","3","4","11","31.43","33","12.12","1.79","84","58","23","4","3","7","10","5","5","0","0","0","10","5","51","39","37","0","0","-"
"694","Ian Mitchell","BOS, CHI","D","63","987.36666666667","1","10","2","8","11","27.50","46","2.17","1.83","97","65","22","1","5","7","20","10","10","0","0","4","28","13","24","110","69","0","0","-"
"720","Olle Lycksell","PHI","R","45","489.45","1","10","6","4","11","84.62","44","2.27","6","85","68","56","35","1","9","16","7","7","0","0","2","22","6","14","39","14","4","5","44.44"
"833","Reese Johnson","CHI, MIN","C","102","1115.4166666667","6","5","1","4","11","44.00","106","5.66","11.13","181","142","96","41","12","10","78","22","14","6","2","28","17","20","293","76","40","162","145","52.77"
"905","Vladislav Kolyachonok","ARI, PIT, UTA","D","42","545.48333333333","3","8","4","4","11","55.00","27","11.11","1.49","69","42","20","4","2","6","12","5","5","0","0","0","32","8","32","57","39","0","0","-"
"927","Adam Edstrom","NYR","C","62","565.46666666667","7","4","3","1","11","61.11","47","14.89","7.81","82","67","67","41","4","4","29","9","7","1","1","13","23","8","124","45","36","0","4","0.00"
"1063","Joshua Roy","MTL","R","35","411.45","6","5","4","1","11","73.33","48","12.50","7.45","107","88","59","33","2","8","2","1","1","0","0","2","10","12","18","27","29","3","5","37.50"
"1148","Adam Klapka","CGY","R","37","339.78333333333","7","4","4","0","11","84.62","48","14.58","4.99","81","63","43","29","4","9","48","13","9","2","2","7","12","7","128","42","28","6","12","33.33"
"1150","Marcus Bjork","CBJ","D","33","599.03333333333","3","8","5","3","11","39.29","34","8.82","1.37","66","47","11","1","0","4","42","17","16","0","1","4","13","2","45","40","42","0","0","-"
"85","Marco Scandella","STL","D","85","1167.5","3","7","5","2","10","21.28","59","5.08","2.71","148","86","31","8","2","9","21","9","8","1","0","5","26","29","97","85","69","0","0","-"
"237","Brad Hunt","COL","D","47","527.06666666667","4","6","3","3","10","47.62","46","8.70","2.02","97","67","20","2","1","8","12","6","6","0","0","1","7","9","16","33","7","0","0","-"
"301","Chad Ruhwedel","NYR, PIT","D","104","1415.65","2","8","3","5","10","23.81","72","2.78","2.5","203","117","40","5","5","13","22","11","11","0","0","6","20","28","188","107","96","0","0","-"
"308","Saku Maenalanen","WPG","R","64","661.25","4","6","2","4","10","62.50","61","6.56","6.75","109","90","57","33","9","8","16","8","8","0","0","13","16","23","113","59","30","3","5","37.50"
"364","Ross Johnston","ANA, NYI","L","127","1055.8833333333","2","8","5","3","10","50.00","55","3.64","6.68","115","86","74","43","7","12","226","61","38","16","7","36","30","16","307","70","52","4","5","44.44"
"590","Dennis Cholowski","N.J, NYI","D","41","535.3","3","7","2","5","10","45.45","30","10.00","1.12","82","45","25","4","3","8","10","5","5","0","0","0","39","8","5","32","34","0","0","-"
"625","Dylan Gambrell","OTT","C","60","683.33333333333","4","6","5","1","10","58.82","46","8.70","4.53","87","65","52","24","2","7","25","11","10","1","0","5","17","14","60","71","43","138","168","45.10"
"864","Nikita Okhotiuk","CGY, N.J, S.J","D","62","944.78333333333","2","8","4","4","10","33.33","58","3.45","2.99","144","96","35","7","3","12","50","17","15","0","2","3","35","14","178","66","81","0","0","-"
"975","Brett Berard","NYR","L","35","375.01666666667","6","4","1","3","10","76.92","59","10.17","4.77","108","78","47","23","5","14","8","4","4","0","0","8","18","7","53","36","20","3","4","42.86"
"979","Jack Thompson","S.J, T.B","D","34","536.51666666667","4","6","4","2","10","55.56","45","8.89","1.48","105","66","29","9","5","11","10","5","5","0","0","0","37","10","16","46","57","0","0","-"
"991","Shakir Mukhamadullin","S.J","D","33","605.48333333333","2","8","4","4","10","45.45","35","5.71","2.09","96","60","33","8","2","9","12","6","6","0","0","4","35","6","30","50","62","0","0","-"
"993","Landon Slaggert","CHI","L","49","586.38333333333","3","7","5","2","10","47.62","48","6.25","6.31","87","68","66","41","3","9","27","11","10","1","0","8","14","15","41","42","19","0","6","0.00"
"1015","Mikael Pyyhtia","CBJ","L","66","819.35","4","6","6","0","10","47.62","56","7.14","4.27","111","75","51","21","8","9","8","4","4","0","0","3","29","12","34","58","61","3","4","42.86"
"1017","Matt Rempe","NYR","C","59","452.95","4","6","3","3","10","52.63","42","9.52","5.85","79","62","56","32","5","10","128","34","19","12","3","21","8","5","167","71","19","6","15","28.57"
"1025","Matthew Kessel","STL","D","70","1066.3666666667","1","9","4","5","10","29.41","48","2.08","2.1","143","78","53","10","4","16","22","11","11","0","0","6","50","21","61","98","89","0","0","-"
"1124","Ivan Miroshnichenko","WSH","L","39","423.11666666667","3","7","3","4","10","62.50","44","6.82","8.04","105","83","62","28","3","11","6","3","3","0","0","4","19","10","78","33","13","0","2","0.00"
"102","Alex Chiasson","DET","R","20","241.45","6","3","2","1","9","64.29","25","24.00","4.12","39","34","31","22","0","1","6","3","3","0","0","1","3","4","14","28","7","0","7","0.00"
"181","Michael Sgarbossa","WSH","C","28","302.28333333333","5","4","4","0","9","64.29","28","17.86","3.78","49","40","36","16","2","4","4","2","2","0","0","8","11","8","17","31","4","67","79","45.89"
"296","Kurtis MacDermid","COL, N.J","D, L","112","716.95","3","6","4","2","9","47.37","43","6.98","3.31","93","61","38","21","6","9","151","48","33","13","2","19","24","10","209","60","45","2","1","66.67"
"344","Zachary Sanford","ARI, CHI, NSH","L","45","530.1","2","7","6","1","9","52.94","44","4.55","6.26","95","70","70","34","6","5","10","5","5","0","0","7","15","21","45","59","40","44","88","33.33"
"365","Dakota Mermis","MIN, TOR, UTA","D","53","751.83333333333","3","6","3","3","9","37.50","49","6.12","2.31","138","84","41","6","4","19","35","12","10","1","1","5","17","7","50","60","66","0","0","-"
"601","Jacob Moverare","L.A","D","75","861.73333333333","2","7","2","5","9","23.68","47","4.26","1.44","112","67","27","3","8","11","16","8","8","0","0","2","27","8","46","125","87","0","0","-"
"638","Alex Barré-Boulet","MTL, T.B","C","39","433.13333333333","6","3","2","1","9","52.94","47","12.77","5.99","84","71","59","27","0","2","12","6","6","0","0","6","9","16","28","17","8","14","15","48.28"
"674","Jack Studnicka","BOS, S.J, VAN","C","70","760.48333333333","5","4","1","3","9","69.23","85","5.88","7.81","150","122","83","41","9","11","22","11","11","0","0","8","14","24","97","94","27","138","176","43.95"
"821","Spencer Stastney","NSH","D","51","832.6","2","7","4","3","9","27.27","35","5.71","1.94","92","57","25","4","2","4","10","5","5","0","0","3","34","12","12","70","62","0","0","-"
"868","Nikita Alexandrov","STL","C","51","470.86666666667","3","6","3","3","9","69.23","43","6.98","5.12","68","59","40","24","3","3","12","5","5","0","0","11","9","8","57","47","18","90","151","37.34"
"898","Victor Soderstrom","ARI","D","33","530.71666666667","0","9","3","6","9","36.00","32","0.00","1.79","82","45","22","6","2","6","24","11","11","0","0","2","23","3","20","39","39","0","0","-"
"904","Albert Johansson","DET","D","61","998.01666666667","3","6","2","4","9","30.00","48","6.25","2.12","130","73","34","1","6","7","30","11","10","0","1","10","54","15","70","118","83","0","0","-"
"1099","Lian Bichsel","DAL","D","38","565.85","4","5","2","3","9","34.62","39","10.26","1.45","100","57","17","1","5","7","41","19","18","1","0","7","22","4","155","113","23","0","0","-"
"1102","Luca Del Bel Belluz","CBJ","C","16","215.88333333333","3","6","3","3","9","64.29","20","15.00","1.58","32","25","14","8","0","4","0","0","0","0","0","1","9","3","4","16","12","69","92","42.86"
"1141","Marc Gatcomb","NYI","C","39","381.7","8","1","0","1","9","64.29","41","19.51","4.57","74","55","46","26","1","12","11","4","3","1","0","3","12","7","149","37","23","5","7","41.67"
"135","Justin Dowling","N.J","C","54","552.63333333333","3","5","2","3","8","61.54","37","8.11","4.77","93","68","46","23","3","10","6","3","3","0","0","3","29","15","52","60","23","162","178","47.65"
"186","Lukas Sedlak","COL, PHI","C","30","366.13333333333","3","5","3","2","8","61.54","44","6.82","4.91","61","54","44","28","1","5","12","6","6","0","0","8","6","4","58","57","29","88","102","46.32"
"297","Jayson Megna","ANA, BOS, COL","C","56","561.98333333333","2","6","2","4","8","80.00","36","5.56","4.2","66","54","39","17","3","3","6","3","3","0","0","2","6","10","47","27","22","146","133","52.33"
"407","Justin Kirkland","ANA, ARI, CGY","C","30","268.66666666667","2","6","4","2","8","72.73","15","13.33","1.73","38","27","17","8","1","5","11","4","3","1","0","5","9","3","58","27","20","64","77","45.39"
"428","Anders Bjork","BUF, CHI","L","14","193.58333333333","2","6","5","1","8","88.89","15","13.33","1.96","27","19","17","9","2","3","2","1","1","0","0","1","10","6","8","7","4","0","2","0.00"
"437","Matthew Highmore","OTT, STL","C","50","533.23333333333","2","6","3","3","8","66.67","36","5.56","5.16","75","61","38","21","2","12","10","5","5","0","0","13","25","5","57","54","23","7","16","30.43"
"456","Travis Dermott","ARI, EDM, MIN, VAN","D","80","1248.4","3","5","0","5","8","24.24","53","5.66","2.17","122","79","40","6","2","6","30","15","15","0","0","6","17","10","68","116","90","0","0","-"
"534","Philippe Myers","T.B, TOR","D","52","769.71666666667","3","5","0","5","8","29.63","73","4.11","2.17","175","106","43","3","1","7","21","9","8","1","0","4","50","22","115","86","50","0","0","-"
"555","Rasmus Asplund","BUF, FLA, NSH","C","52","551.85","2","6","2","4","8","47.06","56","3.57","5.61","79","71","45","27","5","5","6","3","3","0","0","6","6","12","26","60","12","31","39","44.29"
"583","Givani Smith","COL, DET, FLA, S.J","R","85","615.51666666667","2","6","5","1","8","61.54","66","3.03","6.67","125","91","54","36","5","13","130","39","25","12","2","27","16","16","174","58","25","2","3","40.00"
"587","Riley Stillman","BUF, CAR, VAN","D","55","768.03333333333","1","7","2","5","8","23.53","38","2.63","1.88","110","65","18","6","4","4","43","14","9","5","0","9","18","6","89","52","40","0","0","-"
"653","Cal Foote","N.J, NSH, T.B","D","54","815.18333333333","2","6","3","3","8","22.86","39","5.13","1.49","85","58","19","2","3","4","79","27","22","3","2","8","16","8","61","68","46","0","0","-"
"715","Jacob Peterson","DAL, S.J","C","18","288.76666666667","2","6","3","3","8","57.14","24","8.33","3.72","49","39","36","10","0","6","6","3","3","0","0","6","3","0","18","12","7","16","34","32.00"
"762","Martin Kaut","COL, S.J","R","36","374.45","4","4","1","3","8","61.54","44","9.09","3.91","88","66","47","17","3","7","4","2","2","0","0","5","4","12","23","37","4","2","4","33.33"
"763","Alexander Alexeyev","WSH","D","79","1189.2666666667","1","7","3","4","8","19.05","55","1.82","1.93","147","93","29","8","2","10","10","5","5","0","0","2","35","9","90","127","112","0","0","-"
"769","Vitali Kravtsov","NYR, VAN","R","44","493.13333333333","4","4","2","2","8","44.44","43","9.30","5.58","83","64","54","30","2","5","10","5","5","0","0","0","7","12","28","55","14","0","3","0.00"
