"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"163","Tyler Seguin","DAL","C","164","161.9","1","3","3","0","4","100.00","4","25.00","0.67","5","5","4","2","0","0","8","4","4","0","0","0","5","6","5","7","7","55","62","47.01"
"178","Colin Blackwell","CHI, DAL","C","160","277.38333333333","2","2","2","0","4","100.00","25","8.00","2.11","32","29","17","11","4","2","6","3","3","0","0","4","7","16","1","5","8","67","77","46.53"
"206","Jonathan Huberdeau","CGY","C, L","241","119.5","3","1","1","0","4","100.00","6","50.00","0.66","10","8","7","3","3","0","2","1","1","0","0","0","1","1","0","1","9","4","3","57.14"
"229","Yanni Gourde","SEA, T.B","C","218","382.58333333333","3","1","1","0","4","66.67","21","14.29","4.9","34","28","21","11","4","3","5","1","0","1","0","5","2","27","20","7","23","96","129","42.67"
"239","Mark Jankowski","CAR, NSH","C, L","142","236.25","4","0","0","0","4","100.00","13","30.77","2.48","20","17","12","7","1","1","2","1","1","0","0","2","3","4","2","3","10","72","84","46.15"
"262","Jordan Martinook","CAR","L","243","453.43333333333","2","2","2","0","4","57.14","24","8.33","4.03","39","35","20","11","10","2","4","2","2","0","0","5","5","15","10","12","18","16","22","42.11"
"295","Connor Clifton","BOS, BUF","D","230","462.83333333333","1","3","0","3","4","36.36","14","7.14","0.79","17","16","7","2","3","2","20","7","5","2","0","7","9","8","65","12","58","0","0","-"
"315","Jason Dickinson","CHI","C","219","465.61666666667","0","4","4","0","4","57.14","21","0.00","1.54","30","24","12","3","4","0","2","1","1","0","0","4","10","22","11","7","35","233","316","42.44"
"316","Ryan Hartman","MIN","R","202","126.91666666667","2","2","2","0","4","80.00","15","13.33","1.37","19","17","10","6","3","1","2","1","1","0","0","0","4","12","7","3","8","49","53","48.04"
"362","Leon Draisaitl","EDM","C","232","101.23333333333","1","3","3","0","4","100.00","11","9.09","0.9","12","12","10","4","2","1","4","2","2","0","0","0","4","9","2","5","4","116","79","59.49"
"365","William Nylander","TOR","R","246","103.25","3","1","1","0","4","100.00","14","21.43","1.92","20","20","12","6","2","0","4","2","2","0","0","0","4","15","4","1","5","10","12","45.45"
"405","Gustav Forsling","FLA","D","241","748.05","1","3","0","3","4","28.57","26","3.85","0.45","32","28","3","0","7","0","4","2","2","0","0","4","18","15","24","11","98","0","0","-"
"421","Andrew Mangiapane","CGY, WSH","L","238","154.7","2","2","2","0","4","100.00","12","16.67","1.61","25","19","12","4","4","0","4","2","2","0","0","2","1","5","5","2","4","1","0","100.00"
"429","Pavel Zacha","BOS","C","242","378.38333333333","2","2","2","0","4","66.67","20","10.00","2.96","34","30","20","9","2","1","6","3","3","0","0","5","6","13","8","7","10","80","100","44.44"
"437","Erik Cernak","T.B","D","215","583.75","1","3","1","2","4","40.00","12","8.33","1.77","17","16","2","1","7","0","6","3","3","0","0","8","6","16","77","11","48","0","0","-"
"458","Jack Roslovic","CAR, CBJ, NYR","C","217","177.33333333333","3","1","1","0","4","100.00","12","25.00","1.2","17","15","12","6","2","0","4","2","2","0","0","3","4","4","0","2","13","22","41","34.92"
"472","Joel Eriksson Ek","MIN","C","201","429.68333333333","3","1","1","0","4","57.14","34","8.82","2.34","45","39","19","9","6","2","14","3","2","0","1","14","5","16","10","6","37","160","242","39.80"
"500","Vladislav Gavrikov","CBJ, L.A","D","231","686.21666666667","1","3","1","2","4","30.77","16","6.25","0.81","17","17","4","2","6","0","6","3","3","0","0","5","19","21","24","7","76","0","0","-"
"503","Matt Roy","L.A, WSH","D","232","518.5","1","3","0","3","4","30.77","10","10.00","0.33","12","11","2","1","5","0","4","2","2","0","0","2","14","5","39","10","67","0","0","-"
"521","Ryan Lindgren","COL, NYR","D","211","517.95","1","3","1","2","4","36.36","6","16.67","0.59","8","7","3","0","3","1","14","7","7","0","0","7","5","9","36","15","75","0","0","-"
"545","Andrew Peeke","BOS, CBJ","D","194","444.68333333333","1","3","1","2","4","66.67","9","11.11","0.6","11","11","2","0","2","0","2","1","1","0","0","1","7","5","34","4","56","0","0","-"
"614","Michael Rasmussen","DET","C","208","291.78333333333","1","3","3","0","4","80.00","10","10.00","2.28","15","14","12","6","3","1","2","1","1","0","0","5","4","9","4","6","24","18","24","42.86"
"629","Nick Suzuki","MTL","C","246","269.23333333333","4","0","0","0","4","80.00","20","20.00","1.88","26","22","18","10","3","2","2","1","1","0","0","5","6","7","4","5","19","95","104","47.74"
"645","Josh Norris","BUF, OTT","C","114","174.03333333333","2","2","1","1","4","100.00","7","28.57","0.81","10","10","6","5","2","1","2","1","1","0","0","7","2","3","8","4","11","63","58","52.07"
"661","Eetu Luostarinen","FLA","C","244","570.56666666667","1","3","3","0","4","44.44","22","4.55","3.3","40","36","26","8","9","3","10","4","4","0","0","5","14","25","26","16","44","26","31","45.61"
"668","Noah Cates","PHI","L","219","363.2","1","3","3","0","4","80.00","10","10.00","1.04","21","15","11","4","1","2","0","0","0","0","0","4","2","21","6","3","25","104","194","34.90"
"685","Pius Suter","DET, VAN","C","227","409.4","3","1","0","1","4","80.00","20","15.00","2","33","26","13","4","6","1","2","1","1","0","0","3","6","15","6","1","21","42","63","40.00"
"719","Ty Dellandrea","DAL, S.J","C","192","318.98333333333","0","4","4","0","4","80.00","16","0.00","1.66","21","19","14","7","3","2","6","3","3","0","0","6","3","9","8","5","14","61","99","38.13"
"854","Drew O'Connor","PIT, VAN","L","209","286.2","2","2","2","0","4","66.67","17","11.76","2.42","24","21","16","8","3","4","2","1","1","0","0","1","6","13","4","2","28","13","13","50.00"
"876","Jake Sanderson","OTT","D","236","694.6","0","4","1","3","4","30.77","23","0.00","0.79","27","27","5","1","5","0","4","2","2","0","0","2","24","15","20","24","101","1","0","100.00"
"940","William Eklund","S.J","L","165","163.65","1","3","3","0","4","100.00","7","14.29","1.01","17","12","7","3","2","0","0","0","0","0","0","0","3","7","2","2","9","2","9","18.18"
"2","Ryan Suter","DAL, STL","D","246","394.43333333333","1","2","1","1","3","25.00","5","20.00","0.28","11","8","3","1","1","1","2","1","1","0","0","2","11","4","21","0","45","0","0","-"
"3","Jeff Carter","PIT","C","151","192.61666666667","2","1","1","0","3","100.00","8","25.00","1.44","13","12","8","5","5","1","0","0","0","0","0","2","4","8","8","1","15","119","108","52.42"
"4","Zach Parise","COL, NYI","L","112","177.1","2","1","1","0","3","75.00","11","18.18","2.06","16","13","8","3","1","0","2","1","1","0","0","1","1","4","2","1","17","2","8","20.00"
"24","Kris Letang","PIT","D","220","424.05","2","1","1","0","3","60.00","15","13.33","0.32","20","17","3","2","4","1","10","4","4","0","0","6","12","9","27","5","42","0","0","-"
"30","Nick Foligno","BOS, CHI","L","212","282.05","3","0","0","0","3","75.00","16","18.75","1.82","20","18","7","5","2","2","9","3","2","1","0","5","6","9","11","2","14","69","95","42.07"
"33","Trevor Lewis","CGY, L.A","C","224","320.13333333333","2","1","1","0","3","60.00","25","8.00","2.83","29","26","14","7","9","2","4","2","2","0","0","1","7","12","11","10","23","56","93","37.58"
"60","Ryan McDonagh","NSH, T.B","D","227","643.85","1","2","1","1","3","23.08","17","5.88","1.05","21","18","9","4","5","0","8","4","4","0","0","1","27","14","18","3","90","0","0","-"
"64","Lars Eller","COL, PIT, WSH","C","246","399.3","2","1","1","0","3","50.00","32","6.25","4.43","41","38","25","11","6","6","10","5","5","0","0","9","9","26","7","5","29","178","180","49.72"
"79","Travis Hamonic","OTT","D","182","405.95","0","3","2","1","3","50.00","9","0.00","0.14","14","12","1","0","2","2","10","5","5","0","0","1","12","9","13","6","51","0","0","-"
"100","Victor Hedman","T.B","D","233","455.4","1","2","0","2","3","27.27","17","5.88","2.21","30","28","18","7","4","3","18","5","4","0","1","2","13","11","9","6","25","0","0","-"
"102","Evander Kane","EDM","L","118","55.433333333333","2","1","0","1","3","100.00","6","33.33","1.64","8","8","5","4","1","0","2","1","1","0","0","1","0","3","1","5","1","0","0","-"
"129","Nic Dowd","WSH","C","211","511.25","2","1","1","0","3","100.00","19","10.53","1.6","29","25","16","5","7","1","26","5","3","0","2","9","14","17","20","7","73","310","426","42.12"
"154","Austin Watson","DET, OTT, T.B","L","121","162.55","3","0","0","0","3","100.00","14","21.43","1.31","16","16","8","4","5","1","0","0","0","0","0","0","1","3","6","4","24","3","3","50.00"
"172","Jesper Fast","CAR","R","153","192.76666666667","0","3","1","2","3","60.00","8","0.00","0.68","12","11","5","2","0","0","2","1","1","0","0","3","2","6","6","3","13","1","3","25.00"
"181","Josh Manson","COL","D","151","284.51666666667","1","2","1","1","3","75.00","6","16.67","0.41","10","10","2","0","0","0","9","3","2","1","0","4","7","13","35","7","41","0","1","0.00"
"184","Dylan DeMelo","WPG","D","239","583.5","1","2","1","1","3","33.33","12","8.33","0.19","15","14","3","0","3","0","4","2","2","0","0","6","11","9","17","17","70","0","0","-"
"187","Sean Kuraly","CBJ","C","215","361.43333333333","1","2","2","0","3","75.00","13","7.69","1.85","24","20","11","4","4","0","20","6","5","0","1","8","2","11","11","7","21","180","200","47.37"
"198","Brandon Saad","STL, VGK","L","225","160.35","2","1","1","0","3","100.00","12","16.67","1.75","15","15","13","9","4","1","0","0","0","0","0","1","2","4","0","1","3","1","3","25.00"
"213","Jonas Brodin","MIN","D","172","450.26666666667","0","3","1","2","3","37.50","7","0.00","0.02","7","7","0","0","4","0","2","1","1","0","0","0","7","7","7","7","71","0","0","-"
"218","Connor Murphy","CHI","D","194","435.75","2","1","0","1","3","33.33","10","20.00","0.2","10","10","1","1","2","0","6","3","3","0","0","12","10","7","20","4","62","0","0","-"
"225","Barclay Goodrow","NYR, S.J","C","239","457.63333333333","2","1","1","0","3","50.00","23","8.70","2.4","37","31","15","8","7","0","2","1","1","0","0","4","10","18","5","6","35","93","141","39.74"
"248","Jacob Trouba","ANA, NYR","D","228","560.3","1","2","2","0","3","33.33","11","9.09","0.51","16","13","3","2","4","0","2","1","1","0","0","4","12","8","52","3","83","0","1","0.00"
"253","Oskar Sundqvist","DET, MIN, STL","C","205","215.31666666667","1","2","2","0","3","42.86","8","12.50","0.48","11","10","4","2","3","0","2","1","1","0","0","5","3","5","8","0","15","55","75","42.31"
"254","Esa Lindell","DAL","D","244","870.1","0","3","0","3","3","15.79","41","0.00","1.5","52","50","9","3","12","1","0","0","0","0","0","4","27","13","21","16","106","0","0","-"
"263","Damon Severson","CBJ, N.J","D","218","266.58333333333","1","2","2","0","3","37.50","12","8.33","0.43","14","13","3","2","7","1","2","1","1","0","0","1","3","8","4","1","21","0","0","-"
"272","Brett Kulak","EDM","D","246","358.06666666667","0","3","3","0","3","30.00","5","0.00","0.05","5","5","1","0","1","0","0","0","0","0","0","1","8","3","14","5","45","0","0","-"
"292","Tyler Motte","DET, NYR, OTT, T.B","C, L","186","363.88333333333","3","0","0","0","3","75.00","26","11.54","3.32","38","32","19","8","14","2","4","2","2","0","0","7","8","21","2","6","37","13","16","44.83"
"329","Brett Pesce","CAR, N.J","D","224","518.28333333333","1","2","1","1","3","25.00","10","10.00","0.57","13","13","5","1","2","0","0","0","0","0","0","4","8","14","7","14","78","0","0","-"
"337","Rasmus Ristolainen","PHI","D","168","304.63333333333","1","2","0","2","3","37.50","6","16.67","0.22","9","7","2","2","1","0","2","1","1","0","0","0","11","3","29","10","43","0","0","-"
"344","Nikita Zadorov","BOS, CGY, VAN","D","238","471.15","0","3","2","1","3","33.33","14","0.00","0.56","24","21","4","1","3","0","8","4","4","0","0","3","15","6","45","6","38","0","0","-"
"358","Pierre-Edouard Bellemare","SEA, T.B","L","113","241.2","1","2","2","0","3","100.00","10","10.00","1.04","10","10","7","4","1","1","2","1","1","0","0","4","5","13","10","2","14","105","111","48.61"
"359","Tomas Nosek","BOS, FLA, N.J","L","161","279.73333333333","2","1","1","0","3","100.00","17","11.76","1.65","21","17","11","7","2","1","2","1","1","0","0","1","3","8","11","2","15","87","88","49.71"
"360","Aaron Ekblad","FLA","D","178","494","1","2","0","2","3","25.00","19","5.26","0.68","22","20","5","2","5","1","10","5","5","0","0","6","25","9","43","5","34","0","0","-"
"370","Dylan Larkin","DET","C","230","342.3","3","0","0","0","3","75.00","30","10.00","3.26","39","34","17","10","7","1","4","2","2","0","0","5","3","20","5","8","9","184","167","52.42"
"377","Kasperi Kapanen","EDM, PIT, STL","R","206","183","2","1","1","0","3","75.00","11","18.18","1.35","21","19","14","4","3","0","2","1","1","0","0","0","3","1","6","1","3","9","15","37.50"
"391","Warren Foegele","EDM, L.A","L","231","236.35","2","1","0","1","3","75.00","25","8.00","3.35","42","37","28","12","5","3","6","3","3","0","0","2","8","7","4","3","16","1","5","16.67"
"424","Noah Hanifin","CGY, VGK","D","241","456.4","0","3","2","1","3","27.27","12","0.00","0.49","14","13","3","2","4","0","2","1","1","0","0","2","12","30","14","2","44","0","0","-"
"425","Rasmus Andersson","CGY","D","238","560.98333333333","2","1","1","0","3","50.00","17","11.76","1.1","23","21","11","4","2","1","4","2","2","0","0","5","16","5","14","7","77","0","0","-"
"445","Keegan Kolesar","VGK","R","235","75.7","1","2","2","0","3","75.00","2","50.00","0.37","5","5","3","1","1","0","2","1","1","0","0","0","0","2","5","1","3","2","2","50.00"
"459","Zach Werenski","CBJ","D","164","238.05","1","2","2","0","3","50.00","11","9.09","0.39","17","16","3","1","3","0","0","0","0","0","0","1","4","6","2","2","16","0","0","-"
"474","Jake DeBrusk","BOS, VAN","L","226","224.31666666667","2","1","0","1","3","75.00","22","9.09","3.3","30","26","19","14","3","3","0","0","0","0","0","0","2","8","12","7","7","2","4","33.33"
"484","Noel Acciari","PIT, STL, TOR","C","211","444.43333333333","0","3","3","0","3","100.00","9","0.00","1.04","15","12","10","7","2","1","4","2","2","0","0","6","6","18","15","5","67","210","202","50.97"
"502","Steven Lorentz","FLA, S.J, TOR","C","198","216.45","2","1","1","0","3","100.00","15","13.33","1.55","18","18","12","3","2","0","2","1","1","0","0","0","4","8","9","8","8","20","29","40.82"
"505","Jalen Chatfield","CAR","D","229","261.78333333333","1","2","1","1","3","33.33","8","12.50","0.51","11","10","3","3","2","0","4","2","2","0","0","2","7","4","10","4","19","0","0","-"
"512","Brandon Tanev","SEA, WPG","L","227","533.88333333333","1","2","2","0","3","100.00","22","4.55","2.52","30","29","18","9","3","1","4","2","2","0","0","11","9","21","39","14","65","3","18","14.29"
"516","Auston Matthews","TOR","C","222","170.75","2","1","1","0","3","100.00","17","11.76","1.76","25","22","17","11","4","2","0","0","0","0","0","4","0","8","1","2","22","122","121","50.21"
"539","Brett Howden","VGK","C","206","218.06666666667","3","0","0","0","3","100.00","9","33.33","1.28","13","10","6","3","3","1","4","1","1","0","0","1","2","7","9","3","14","29","48","37.66"
"557","Noah Gregor","OTT, S.J, TOR","C, L","172","123.48333333333","2","1","1","0","3","75.00","12","16.67","2.3","19","18","11","5","2","0","4","2","2","0","0","1","1","7","7","0","8","0","1","0.00"
"566","Tage Thompson","BUF","C, R","225","116.91666666667","3","0","0","0","3","100.00","7","42.86","1.24","15","8","9","6","2","1","2","1","1","0","0","0","0","6","1","3","2","47","87","35.07"
"574","Brandon Duhaime","COL, MIN, WSH","R","213","378.76666666667","2","1","1","0","3","60.00","23","8.70","2.38","32","30","15","9","4","2","17","3","1","1","1","4","6","11","26","10","25","7","10","41.18"
"593","Mathieu Olivier","CBJ","R","202","143.81666666667","2","1","0","1","3","75.00","5","40.00","0.67","10","8","5","3","1","1","0","0","0","0","0","0","0","3","3","2","9","3","5","37.50"
"641","Timothy Liljegren","S.J, TOR","D","190","189.53333333333","1","2","0","2","3","100.00","4","25.00","0.28","5","5","2","1","1","0","0","0","0","0","0","1","4","4","27","3","26","0","0","-"
"674","Alexey Toropchenko","STL","R","231","254.35","3","0","0","0","3","60.00","17","17.65","1.67","21","20","15","4","1","1","4","2","2","0","0","3","2","5","5","8","22","2","4","33.33"
"680","Sean Walker","CAR, COL, L.A, PHI","D","233","301.58333333333","2","1","0","1","3","37.50","9","22.22","0.8","12","11","4","1","1","1","0","0","0","0","0","2","6","8","36","5","22","0","0","-"
"691","Martin Fehervary","WSH","D","214","465.56666666667","0","3","1","2","3","42.86","3","0.00","0.2","5","3","2","1","1","1","4","2","2","0","0","5","5","2","18","3","78","0","0","-"
"701","K'Andre Miller","NYR","D","233","464.9","0","3","1","2","3","18.75","13","0.00","1.26","24","18","8","3","3","2","6","3","3","0","0","2","13","19","17","6","45","0","0","-"
"774","Nico Sturm","FLA, S.J","C","199","344.11666666667","3","0","0","0","3","75.00","15","20.00","0.98","22","18","10","3","4","0","0","0","0","0","0","4","4","16","10","4","13","141","138","50.54"
"793","Moritz Seider","DET","D","246","582.08333333333","1","2","0","2","3","37.50","10","10.00","0.27","11","10","1","1","8","0","6","3","3","0","0","9","14","10","86","10","114","0","0","-"
"795","Cam York","PHI","D","202","342.4","0","3","0","3","3","25.00","6","0.00","0.1","8","7","1","0","2","0","0","0","0","0","0","1","10","3","8","8","70","0","0","-"
"810","Connor McMichael","WSH","C","168","164.68333333333","1","2","2","0","3","100.00","9","11.11","0.62","11","10","4","3","1","0","4","2","2","0","0","1","4","6","0","0","7","24","41","36.92"
"830","Ilya Mikheyev","CHI, VAN","R","204","284.36666666667","3","0","0","0","3","75.00","28","10.71","2.33","33","32","17","8","3","0","0","0","0","0","0","3","1","10","3","4","5","1","9","10.00"
"860","Braden Schneider","NYR","D","243","286.76666666667","2","1","1","0","3","33.33","7","28.57","1.14","15","12","9","3","1","2","0","0","0","0","0","0","6","5","22","3","33","0","0","-"
"878","Dawson Mercer","N.J","C","246","412.5","2","1","1","0","3","50.00","20","10.00","2.07","36","29","16","7","5","2","0","0","0","0","0","1","9","12","5","11","22","13","15","46.43"
"881","Tim Stützle","OTT","C, L","235","154.55","3","0","0","0","3","100.00","12","25.00","0.96","18","13","13","9","2","1","10","5","5","0","0","2","6","14","3","10","3","15","25","37.50"
"898","Will Cuylle","NYR","L","167","88.383333333333","2","1","0","1","3","75.00","4","50.00","0.63","5","5","4","3","0","0","0","0","0","0","0","0","2","1","3","3","5","3","1","75.00"
"914","Artem Zub","OTT","D","178","415.95","1","2","0","2","3","42.86","5","20.00","0.86","6","5","1","1","2","0","0","0","0","0","0","4","9","6","20","3","64","0","0","-"
"935","J.J. Moser","ARI, T.B","D","216","516.23333333333","1","2","0","2","3","42.86","7","14.29","0.51","9","9","2","2","3","0","6","3","3","0","0","3","8","8","13","13","77","0","0","-"
"937","Kent Johnson","CBJ","C","189","36.816666666667","1","2","1","1","3","100.00","2","50.00","0.29","5","4","3","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","-"
"949","Cole Sillinger","CBJ","C","207","294.81666666667","1","2","2","0","3","75.00","23","4.35","2.38","36","29","21","7","6","3","4","2","2","0","0","2","5","12","3","6","24","64","109","36.99"
"1","Eric Staal","FLA","C","72","178.96666666667","2","0","0","0","2","100.00","16","12.50","2.6","23","17","9","3","4","0","2","1","1","0","0","2","0","7","1","2","7","52","102","33.77"
"7","Patrice Bergeron","BOS","C","78","138.5","2","0","0","0","2","100.00","11","18.18","0.72","15","11","6","3","3","0","6","2","2","0","0","1","3","6","3","2","9","116","100","53.70"
"18","Jack Johnson","CBJ, CHI, COL","D","204","315.28333333333","0","2","0","2","2","40.00","5","0.00","0.3","7","6","2","1","2","0","0","0","0","0","0","0","9","5","17","3","25","0","1","0.00"
"31","Erik Johnson","BUF, COL, PHI","D","166","351.91666666667","0","2","1","1","2","40.00","9","0.00","0.1","9","9","1","0","5","0","4","2","2","0","0","2","6","6","37","8","43","0","0","-"
"32","Kyle Okposo","BUF, FLA","R","142","138.78333333333","2","0","0","0","2","66.67","10","20.00","1.33","18","12","13","6","0","3","2","1","1","0","0","1","0","7","8","3","6","20","46","30.30"
"54","Brendan Smith","DAL, N.J","D","155","303.01666666667","1","1","0","1","2","25.00","9","11.11","0.23","11","11","2","1","4","0","6","3","3","0","0","10","6","14","27","10","27","0","0","-"
"70","Luke Schenn","NSH, TOR, VAN, WPG","D","209","310.2","0","2","1","1","2","33.33","5","0.00","0.07","5","5","0","0","0","0","2","1","1","0","0","0","8","3","46","3","36","0","0","-"
"94","Marcus Johansson","MIN, WSH","L","230","94.466666666667","2","0","0","0","2","100.00","6","33.33","0.8","12","11","9","2","2","0","4","2","2","0","0","3","0","5","0","1","3","2","4","33.33"
"98","Jakob Silfverberg","ANA","R","162","303.13333333333","1","1","1","0","2","100.00","19","5.26","1.58","27","24","8","2","5","2","0","0","0","0","0","4","6","10","0","7","12","8","11","42.11"
"108","Dmitry Kulikov","ANA, FLA, PIT","D","213","514.3","0","2","1","1","2","22.22","15","0.00","0.39","17","16","2","1","4","0","16","8","8","0","0","4","13","6","41","11","55","0","0","-"
"109","Nick Leddy","STL","D","191","356.56666666667","1","1","1","0","2","18.18","8","12.50","0.36","9","9","4","2","2","0","0","0","0","0","0","0","6","6","9","2","28","0","0","-"
"115","Dmitry Orlov","BOS, CAR, WSH","D","224","367.7","1","1","1","0","2","28.57","16","6.25","0.73","22","21","5","1","3","0","2","1","1","0","0","0","11","5","16","3","17","0","0","-"
"116","Brian Dumoulin","ANA, N.J, PIT, SEA","D","242","530.4","0","2","1","1","2","28.57","11","0.00","0.22","14","13","1","0","6","0","2","1","1","0","0","2","6","12","22","12","63","0","0","-"
"117","Mattias Ekholm","EDM, NSH","D","222","494.5","1","1","1","0","2","15.38","10","10.00","0.21","14","12","1","1","0","0","6","3","3","0","0","1","21","15","24","5","45","0","0","-"
"131","Brenden Dillon","N.J, WPG","D","241","597.61666666667","0","2","0","2","2","25.00","6","0.00","0.9","12","10","4","3","2","0","12","6","6","0","0","5","22","10","58","6","62","0","0","-"
"149","Nick Bjugstad","ARI, EDM, UTA","C","220","327.96666666667","2","0","0","0","2","40.00","22","9.09","1.87","27","27","12","5","3","0","6","3","3","0","0","4","3","7","7","1","14","193","248","43.76"
"150","Derek Forbort","BOS, VAN","D","143","393.5","2","0","0","0","2","22.22","8","25.00","0.4","11","10","3","0","2","0","2","1","1","0","0","2","5","6","57","8","53","0","0","-"
"166","Mikael Granlund","DAL, NSH, PIT, S.J","C","231","372.91666666667","1","1","0","1","2","100.00","15","6.67","1.5","22","20","16","8","3","2","6","3","3","0","0","5","1","18","2","6","23","108","134","44.63"
"168","Bryan Rust","PIT","R","214","309.46666666667","1","1","1","0","2","66.67","18","5.56","2.09","27","24","15","12","5","3","4","2","2","0","0","2","9","10","6","6","30","3","10","23.08"
"197","Boone Jenner","CBJ","C","152","188.23333333333","2","0","0","0","2","66.67","18","11.11","2.09","25","22","10","6","3","1","2","1","1","0","0","1","5","10","4","2","14","125","132","48.64"
"207","Adam Larsson","SEA","D","245","685.93333333333","1","1","1","0","2","22.22","18","5.56","0.64","22","20","1","0","8","0","10","4","4","0","0","2","8","3","38","7","101","0","0","-"
"211","Sean Couturier","PHI","C","153","122.6","0","2","1","1","2","100.00","11","0.00","0.73","11","11","5","2","1","0","2","1","1","0","0","0","4","11","0","0","6","44","59","42.72"
"214","Jamie Oleksiak","SEA","D","239","677.33333333333","0","2","0","2","2","28.57","9","0.00","0.33","10","10","2","1","4","1","6","3","3","0","0","4","23","10","35","6","116","0","0","-"
"221","Vladislav Namestnikov","T.B, WPG","C","233","203.73333333333","1","1","1","0","2","100.00","9","11.11","1.1","12","11","10","7","1","0","4","2","2","0","0","2","4","6","1","9","12","16","23","41.03"
"243","Cody Ceci","DAL, EDM, S.J","D","244","649.86666666667","0","2","0","2","2","15.38","14","0.00","0.19","17","16","2","0","8","0","0","0","0","0","0","2","16","10","40","13","63","0","0","-"
