"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"300","Connor McDavid","EDM","C","82","1885.45","48","90","57","33","138","80.70","307","15.64","42.05","508","425","338","144","6","54","44","22","22","0","0","56","134","32","40","94","30","457","466","49.51"
"120","Nikita Kucherov","T.B","R","76","1545.4666666667","44","86","51","35","130","80.75","231","19.05","32.17","533","378","230","70","6","42","50","20","19","0","1","27","124","21","36","59","29","0","2","0.00"
"219","Nathan MacKinnon","COL","C","80","1780.95","53","74","50","24","127","75.15","352","15.06","39.6","600","471","323","115","10","45","39","14","12","1","1","21","165","25","64","75","35","681","653","51.05"
"908","Macklin Celebrini","S.J","C","82","1747.9","45","70","46","24","115","84.56","287","15.68","31.66","543","410","322","92","8","54","44","22","22","0","0","34","150","41","53","93","53","625","660","48.64"
"127","Mark Scheifele","WPG","C","82","1763.3333333333","36","67","42","25","103","77.44","175","20.57","27.39","328","272","243","107","5","33","43","15","13","1","1","27","129","31","32","107","47","594","679","46.66"
"444","Nick Suzuki","MTL","C","82","1707.2833333333","29","72","45","27","101","69.18","183","15.85","29.4","385","308","215","86","13","41","28","10","9","0","1","10","72","29","62","95","62","731","718","50.45"
"262","David Pastrnak","BOS","R","77","1590.5","29","71","57","14","100","79.37","261","11.11","28.92","562","389","241","75","10","52","72","27","25","0","2","34","134","32","86","77","32","2","7","22.22"
"451","Martin Necas","COL","C","78","1676.85","38","62","35","27","100","67.11","206","18.45","27.19","417","306","213","81","5","24","30","15","15","0","0","30","123","23","85","100","26","9","12","42.86"
"247","Leon Draisaitl","EDM","C","65","1402.3833333333","35","62","40","22","97","71.85","184","19.02","25.64","370","293","198","65","2","30","26","13","13","0","0","11","106","26","34","55","15","628","475","56.94"
"447","Jason Robertson","DAL","L","82","1660.75","45","51","24","27","96","66.21","295","15.25","38.99","553","423","341","134","6","72","32","16","16","0","0","23","107","24","48","90","34","1","2","33.33"
"493","Evan Bouchard","EDM","D","82","2023.5833333333","21","74","33","41","95","54.29","221","9.50","15.24","468","312","171","17","2","47","30","15","15","0","0","17","123","33","29","87","101","0","0","-"
"297","Kyle Connor","WPG","L","82","1763.5166666667","39","53","33","20","92","71.88","274","14.23","30.76","498","393","290","97","5","46","16","8","8","0","0","17","69","21","36","43","19","0","1","0.00"
"301","Jack Eichel","VGK","C","74","1568.8666666667","27","63","30","33","90","67.16","260","10.38","26.31","471","363","205","69","6","47","18","8","8","0","0","20","120","28","35","51","40","558","613","47.65"
"349","Kirill Kaprizov","MIN","L","78","1727.45","45","44","27","17","89","67.42","267","16.85","40.83","534","422","289","123","7","62","28","14","14","0","0","18","112","22","52","70","27","0","2","0.00"
"197","Jake Guentzel","T.B","C","81","1639.9166666667","38","50","29","21","88","66.67","219","17.35","38.21","385","315","287","164","7","50","61","21","18","1","2","26","73","23","39","75","41","209","228","47.83"
"374","Clayton Keller","UTA","R","82","1565.0333333333","26","62","42","20","88","70.40","225","11.56","26.29","425","338","199","76","2","38","38","19","19","0","0","24","105","26","8","76","32","13","21","38.24"
"566","Cole Caufield","MTL","R","81","1472.8666666667","51","37","23","14","88","68.75","258","19.77","36.94","462","386","275","108","6","50","14","7","7","0","0","16","56","22","50","58","21","6","12","33.33"
"727","Wyatt Johnston","DAL","C","82","1650.1166666667","45","41","24","17","86","67.72","206","21.84","38.48","402","302","311","160","4","49","32","16","16","0","0","16","62","23","56","88","55","402","442","47.63"
"372","Alex DeBrincat","DET","R","82","1517.0166666667","41","44","24","20","85","69.11","287","14.29","39.08","579","443","315","109","7","54","19","8","7","1","0","13","87","43","38","59","39","19","31","38.00"
"573","Matt Boldy","MIN","L","76","1563.25","42","43","23","20","85","71.43","253","16.60","32.65","501","396","252","109","13","37","30","15","15","0","0","25","86","34","60","77","58","55","69","44.35"
"340","Artemi Panarin","L.A, NYR","L","78","1625.7","28","56","30","26","84","73.04","224","12.50","23.82","513","365","235","46","11","38","20","10","10","0","0","18","105","25","11","33","16","1","0","100.00"
"649","Tim Stützle","OTT","C","80","1621.4","34","49","26","23","83","68.03","194","17.53","26.46","364","277","248","100","4","25","39","18","17","1","0","36","92","34","126","103","44","338","300","52.98"
"323","Zach Werenski","CBJ","D","75","1996.0666666667","22","59","28","31","81","63.78","260","8.46","15.29","590","386","213","22","6","49","18","9","9","0","0","11","125","35","30","99","94","0","0","-"
"400","Tage Thompson","BUF","C","81","1558.7333333333","40","41","28","13","81","71.05","270","14.81","34.02","556","415","257","96","10","43","35","14","13","1","0","25","69","28","85","69","48","390","468","45.45"
"310","Sebastian Aho","CAR","C","79","1549.3833333333","27","53","32","21","80","62.99","195","13.85","27.74","406","313","246","102","7","43","46","19","18","0","1","20","109","31","63","69","23","596","585","50.47"
"331","Mitch Marner","VGK","R","81","1616.5666666667","24","56","38","18","80","65.57","165","14.55","17.16","371","251","202","67","8","38","24","12","12","0","0","19","104","40","24","63","46","150","222","40.32"
"250","William Nylander","TOR","R","65","1262.0166666667","30","49","37","12","79","78.22","156","19.23","20.17","308","238","146","71","11","28","16","8","8","0","0","10","68","31","13","34","26","31","50","38.27"
"457","Cale Makar","COL","D","75","1863.5666666667","20","59","33","26","79","57.25","200","10.00","16.76","547","327","196","22","4","33","24","12","12","0","0","23","86","40","35","42","118","0","0","-"
"126","Mika Zibanejad","NYR","C","81","1692.7","34","44","29","15","78","71.56","215","15.81","27.48","416","338","211","95","6","36","14","7","7","0","0","9","112","34","105","51","50","574","520","52.47"
"780","Lane Hutson","MTL","D","82","1949.3166666667","12","66","31","35","78","51.32","124","9.68","10.75","301","175","124","28","3","26","34","17","17","0","0","22","93","43","31","169","137","0","0","-"
"307","Mikko Rantanen","DAL","R","64","1291.25","22","55","34","21","77","74.76","139","15.83","20.61","288","219","195","77","10","28","93","34","29","3","2","34","75","24","48","73","30","37","47","44.05"
"574","Jack Hughes","N.J","C","61","1300.25","27","50","32","18","77","81.05","228","11.84","25.64","430","310","257","89","4","44","10","5","5","0","0","16","126","37","4","46","32","145","272","34.77"
"490","Quinn Hughes","MIN, VAN","D","74","2052.5833333333","7","69","33","36","76","52.78","187","3.74","12.36","477","287","181","15","1","39","32","16","16","0","0","32","116","34","7","76","87","0","0","-"
"630","Lucas Raymond","DET","L","80","1503.9166666667","25","51","34","17","76","69.09","173","14.45","19.63","367","269","171","59","2","36","22","11","11","0","0","26","76","31","43","89","29","1","0","100.00"
"160","Filip Forsberg","NSH","L","82","1548.7166666667","40","35","24","11","75","73.53","246","16.26","28.58","551","390","232","84","6","48","34","17","17","0","0","21","105","48","124","53","33","10","22","31.25"
"849","Connor Bedard","CHI","C","69","1440.7333333333","30","45","33","12","75","82.42","226","13.27","25.5","420","338","220","62","8","25","50","25","25","0","0","30","86","27","31","81","27","315","354","47.09"
"5","Sidney Crosby","PIT","C","68","1307.7","29","45","28","17","74","71.15","160","18.13","23.81","289","236","173","93","8","31","44","18","17","0","1","16","73","24","60","32","30","773","628","55.17"
"41","Ryan O'Reilly","NSH","C","81","1651.9833333333","25","49","32","17","74","67.27","154","16.23","26.53","257","231","200","135","4","21","22","11","11","0","0","10","49","50","17","56","66","740","602","55.14"
"258","Nick Schmaltz","UTA","C","82","1617.3166666667","33","41","30","11","74","62.71","204","16.18","27.56","396","292","248","120","11","34","26","13","13","0","0","21","94","45","23","76","52","448","526","46.00"
"407","Brandon Hagel","T.B","L","71","1402.9666666667","36","38","26","12","74","69.16","214","16.82","34.71","459","328","269","106","7","48","58","25","23","2","0","33","75","35","42","95","38","26","37","41.27"
"505","Rasmus Dahlin","BUF","D","77","1862.3","19","55","26","29","74","55.64","195","9.74","16.15","437","284","154","34","5","36","76","31","28","2","1","26","115","32","67","127","79","0","0","-"
"100","Mark Stone","VGK","R","60","1152.9","28","45","31","14","73","66.36","129","21.71","25.18","241","205","175","118","3","24","9","3","2","1","0","16","70","28","31","43","47","4","10","28.57"
"263","Adrian Kempe","L.A","R","81","1563.7666666667","36","37","23","14","73","73.74","226","15.93","26.25","508","344","232","75","14","42","58","28","28","0","0","15","67","24","127","48","39","54","95","36.24"
"715","Dylan Guenther","UTA","R","79","1374.3166666667","40","33","23","10","73","70.19","242","16.53","26.92","530","407","236","83","8","39","28","14","14","0","0","10","68","16","66","99","28","26","37","41.27"
"808","Juraj Slafkovský","MTL","L","82","1520.0666666667","30","43","26","17","73","59.35","181","16.57","34","396","308","241","114","6","30","52","21","20","0","1","14","82","16","105","109","78","20","41","32.79"
"317","Mathew Barzal","NYI","C","81","1672.7166666667","19","53","31","22","72","64.29","184","10.33","23.69","380","283","176","78","7","43","61","21","18","1","2","30","93","42","29","63","50","210","318","39.77"
"42","John Tavares","TOR","C","82","1490.55","31","40","21","19","71","72.45","192","16.15","34.15","383","303","293","156","9","44","28","13","13","0","0","16","75","26","74","52","24","802","590","57.61"
"251","Nikolaj Ehlers","CAR","L","82","1360.85","26","45","29","16","71","68.27","208","12.50","20.07","431","313","170","55","6","30","14","7","7","0","0","16","87","24","21","48","24","11","20","35.48"
"397","Jesper Bratt","N.J","L","82","1538.6","22","49","30","19","71","70.30","178","12.36","21.17","354","267","203","85","10","30","12","6","6","0","0","14","92","24","74","59","24","3","8","27.27"
"469","Drake Batherson","OTT","R","79","1370.8","33","38","20","18","71","73.20","167","19.76","26.73","338","280","211","111","2","42","33","15","14","1","0","20","63","22","122","61","22","14","10","58.33"
"291","Darren Raddysh","T.B","D","73","1656.5","22","48","24","24","70","54.26","212","10.38","12.52","460","323","118","18","5","33","62","24","21","2","1","9","73","14","67","102","69","0","0","-"
"501","Andrei Svechnikov","CAR","R","79","1341.8166666667","31","39","24","15","70","67.31","204","15.20","28.05","426","319","238","89","9","35","66","33","33","0","0","18","92","23","148","86","16","10","12","45.45"
"774","Cutter Gauthier","ANA","L","76","1311.2166666667","41","28","14","14","69","69.70","283","14.49","30.74","559","425","256","73","18","55","28","14","14","0","0","17","74","19","64","57","20","102","106","49.04"
"313","Travis Konecny","PHI","R","77","1469.9333333333","27","41","24","17","68","73.91","169","15.98","23.37","327","257","188","80","7","23","59","24","22","1","1","23","101","17","108","79","38","20","33","37.74"
"431","Morgan Geekie","BOS","C","81","1409.8666666667","39","29","14","15","68","66.67","181","21.55","23.77","355","274","173","82","8","24","22","11","11","0","0","19","78","20","110","105","34","73","87","45.63"
"442","Gabriel Vilardi","WPG","C","82","1536.65","30","38","20","18","68","64.15","149","20.13","29.01","299","239","233","134","2","37","24","11","11","0","0","31","63","14","20","79","35","42","58","42.00"
"253","Dylan Larkin","DET","C","74","1493.85","34","33","16","17","67","65.05","227","14.98","34.22","450","348","265","126","8","50","48","20","19","0","1","24","67","18","46","44","33","790","702","52.95"
"523","Kirill Marchenko","CBJ","R","76","1439.6166666667","27","40","20","20","67","71.28","218","12.39","25.03","446","334","229","65","6","45","32","16","16","0","0","18","95","45","61","99","40","4","4","50.00"
"563","Trevor Zegras","PHI","C","81","1516.2333333333","26","41","27","14","67","68.37","167","15.57","21.65","350","266","201","80","5","30","62","27","26","0","1","23","80","25","46","87","28","131","253","34.11"
"855","Leo Carlsson","ANA","C","70","1340.5166666667","29","38","23","15","67","68.37","193","15.03","23.42","365","277","229","101","10","38","33","11","9","1","1","23","78","34","14","52","29","431","545","44.16"
"27","Steven Stamkos","NSH","C","82","1461.85","42","24","11","13","66","64.71","206","20.39","30.19","408","306","219","97","8","40","58","25","24","0","1","17","65","24","89","47","36","323","237","57.68"
"31","Erik Karlsson","PIT","D","75","1770.0333333333","15","51","23","28","66","51.97","176","8.52","11.53","471","291","140","16","3","41","22","11","11","0","0","11","102","37","20","80","64","0","0","-"
"256","Alex Tuch","BUF","R","79","1500.4833333333","33","33","18","15","66","66.67","195","16.92","24.26","376","319","198","98","7","26","57","23","21","1","1","17","60","39","82","42","90","46","52","46.94"
